Sample.Name	Sample.Type	N.Methyl.Alanine_104_42_qual	N.Methyl.Alanine_104_58_quant	TMAO_76.1_58_qual	TMAO_76.1_59.1_quant	Choline_104_58_qual	Choline_104_60_quant	Cytosine_112.1_69_qual	Cytosine_112.1_95_quant	Carnitine_162.1_103_quant	Carnitine_162.1_85_qual	Creatine_132.1_44_qual	Creatine_132.1_90_quant	Trigonelline_138_92_quant	Trigonelline_138_94_qual	stachyhydrin_144_144_qual.check	stachyhydrin_144_84_quant	Histamine_deriv_247_154_quant	Histamine_deriv_247_95_qual	Taurine_deriv_261_126_quant	Taurine_deriv_261_136_qual	Carnosine_deriv_362.2_207.03_quant	Carnosine_deriv_362.2_269.02_qual	Anserine_deriv_376.1_241.03_quant	Anserine_deriv_376.1_283.03_qual	1.Met.His_deriv_305.1_124.03_quant.must	1.Met.His_deriv_305.1_83.07_qual.must	Hippuric.acid_180.1_105_quant	Hippuric.acid_180.1_77_qual	t4.OH.Pro_deriv_267.1_132_quant	t4.OH.Pro_deriv_267.1_86_qual	3.Met.His_deriv_305.1_168.04_quant.must	3.Met.His_deriv_305.1_212_qual	Phenylacetylglycine..PAG._194.1_76_qual	Phenylacetylglycine..PAG._194.1_91_quant	Ethanolamine_deriv_197.1_136.02_quant	Ethanolamine_deriv_197.1_62_qual	Gln_deriv_282.2_130_quant	Gln_deriv_282.2_84.05_qual	IS_L.Glutamine_288.1_135.1_CE25_quant	IS_L.Glutamine_288.1_89.1_CE38_qual	HArg_deriv_324.1_189.03_quant	HArg_deriv_324.1_84.06_qual	Gly_deriv_211.2_136.03_qual	Gly_deriv_211.2_76.01_quant	IS_Glycine_212.1_136.1_CE25_qual	IS_Glycine_212.1_77.1_CE15_quant	Ser_deriv_241.2_106_quant	Ser_deriv_241.2_136_qual	IS_Serine_244.1_109.1_CE15_quant	IS_Serine_244.1_136.1_CE30_qual	ADMA_deriv_338.2_203.03_quant	ADMA_deriv_338.2_46.08_qual.must	SDMA_deriv_338.2_172.03_qual.must	SDMA_deriv_338.2_203.02_quant	Met.SO_deriv_301.2_237_quant	Met.SO_deriv_301.2_88_qual	Cit_deriv_311.2_159.03_qual	Cit_deriv_311.2_70.07_quant	Sarcosine_deriv_225_136_qual	Sarcosine_deriv_225_90_quant	b.Ala_deriv_225_136.01_qual	b.Ala_deriv_225_90.01_quant	Glu_deriv_283.2_148_quant	Glu_deriv_283.2_84_qual	IS_L.Glutamic.acid_288.1_153.1_CE15_quant	IS_L.Glutamic.acid_288.1_88.1_CE35_qual	GABA_deriv_239_104_quant	GABA_deriv_239_87_qual.must	Thr_deriv_255.2_120_quant	Thr_deriv_255.2_74_qual	IS_Threonine_260.1_125.1_CE15_quant	IS_Threonine_260.1_79.1_CE30_qual	3.IAA_176.1_103_qual	3.IAA_176.1_130_quant	5.AVA_deriv_253_100.02_quant	5.AVA_deriv_253_94.01_qual	Pyrrolidine_deriv_207_114.01_quant	Pyrrolidine_deriv_207_72.05_qual	3.IPA_190.1_130_quant	3.IPA_190.1_172_qual	Serotonin_deriv_312.3_115.09_quant	Serotonin_deriv_312.3_160.04_quant	Met_deriv_285.1_133_qual	Met_deriv_285.1_150_quant	IS_Methionine_292.1_140.1_CE25_qual	IS_Methionine_292.1_157.1_CE15_quant	Orn_deriv_403.2_175.03_qual	Orn_deriv_403.2_310.01_quant	Cortexolone_347.2_109.1_quant	Cortexolone_347.2_311.2_qual	Kynurenine_deriv_344.2_146.03_qual	Kynurenine_deriv_344.2_192.02_quant	Trp_deriv_340.2_146.04_qual	Trp_deriv_340.2_188.03_quant	IS_Tryptophan_348.1_151.1_CE35_qual	IS_Tryptophan_348.1_195.1_CE25_quant	Putrescine_deriv_359.1_114.04_qual	Putrescine_deriv_359.1_266.01_quant	IS_Putrescin_363.1_118.1_CE35_qual	IS_Putrescin_363.1_270.1_CE15_quant	Cysteine_deriv_392_177.06_qual	Cysteine_deriv_392_223.02_quant	Cadaverin_2xderiv_373.1_128.03_qual	Cadaverin_2xderiv_373.1_280.01_quant	Spermidine_deriv_551.2_193.05_quant	Spermidine_deriv_551.2_416.22_qual	Thyroxine_deriv_912.7_731.56_qual	Thyroxine_deriv_912.7_777.53_quant
IS Mix 2	Unknown	0.257128368	0.241421652	N/A	0.135592486	0.249155136	0.26187714	0.270540254	0.276606467	0.316646943	0.226654278	0.274467357	0.037893535	0.261158318	0.426156894	0.266429362	0.268439369	0.972627707	0.926672761	0.95904775	1.12996167	1.106061893	1.063405285	1.065760501	1.056961641	1.16257132	1.379082453	1.113161764	1.169422736	1.191716342	1.607909308	1.078243156	1.137859804	1.117203533	1.506243627	1.589936456	1.593269843	1.424869053	1.625824167	1.577436114	1.579484416	1.796833962	1.583953757	1.765122014	1.767000694	1.756689508	1.757217256	1.752674527	1.76955291	1.740013645	1.739482287	1.923888253	1.850184935	1.702692213	2.1445735	2.12227818	2.263968823	2.304773897	1.698217213	1.885388532	2.067981168	2.249127229	2.196937264	2.271695142	2.318498733	2.260281903	2.260796111	2.572511279	2.525508328	2.817519842	2.800160771	2.580179128	2.579351969	3.240718986	2.5720427	3.513219455	3.343657856	3.80625666	3.924897228	3.601705359	3.618621099	4.04252381	3.979052985	4.021571697	4.07194337	4.00651142	4.007244113	4.311678537	4.712261708	4.388420624	4.352632263	4.371561785	4.639629006	4.067334655	4.404636255	4.38407001	4.384679418	4.619303822	4.524602871	4.497336003	4.49718478	4.443353576	4.599331236	4.609909966	4.595743891	4.787920658	4.798750598	5.057445327	4.959339683
P62	Unknown	0.263540609	0.264143299	0.270964804	0.268740733	0.262685875	0.262448704	0.274103836	0.282239407	0.271664099	0.224284847	0.271205498	0.270630148	0.271863705	0.270362493	0.26932593	0.270426125	0.9835588	0.989175066	0.941804913	0.935457481	1.001230946	0.999467222	1.099303373	1.111921463	1.155690766	1.152459042	1.196441157	1.198101924	1.19538474	1.190115234	1.192525873	1.178753097	1.54385482	1.54210051	1.579984179	1.58855147	1.593316423	1.592976941	1.571948235	1.571571531	1.73669197	1.740047898	1.763311871	1.761426746	1.757516681	1.759616546	1.758495202	1.75820499	1.733894332	1.729862806	1.869325936	1.868866416	2.014797339	2.009700863	2.007032818	2.00706106	2.006034796	2.005542727	2.006967769	2.005926749	2.231077222	2.230617776	2.282123528	2.282293781	2.25459464	2.254004505	2.604650403	2.604450973	2.609884809	2.610636239	2.573279701	2.573368276	2.962588021	2.970595359	3.366394433	3.366389594	3.711123451	3.71226157	3.75720924	3.792139529	3.973025028	3.973336856	4.024606835	4.025459558	4.004507447	4.004932654	4.297983147	4.29935551	4.388166145	4.270176243	4.358922987	4.352546902	4.398792854	4.398878401	4.382931238	4.383006629	4.49596427	4.498833563	4.49721837	4.496794233	4.581325123	4.581586489	4.614136986	4.613974579	4.790385762	4.787047409	4.967938864	4.966067406
P85	Unknown	0.264085508	0.265856446	0.270894647	0.269670827	0.263289793	0.264425585	0.2712846	0.277071847	0.274213266	0.223237519	0.274014557	0.271598416	0.274406883	0.273707946	0.269812944	0.273205536	0.995443989	0.994724616	0.938126156	0.939218472	1.015361986	1.010403884	1.122896767	1.114631528	1.152918583	1.150103555	1.202319316	1.200698045	1.198106191	1.197412631	1.193880302	1.182890016	1.543387418	1.546689057	1.588218147	1.59191985	1.598274568	1.59851522	1.575522909	1.578317584	1.741655485	1.73945643	1.769197026	1.768136267	1.763915333	1.763956314	1.763629755	1.765462877	1.739359752	1.738101132	1.876874082	1.877328629	2.016215303	2.017181362	2.009677485	2.009720412	2.014859289	2.012561429	2.018064375	2.014533481	2.239199386	2.239147496	2.290426425	2.293257748	2.264527124	2.264084907	2.622726256	2.619452313	2.617951705	2.618574971	2.581698189	2.580370467	2.961700506	2.971922232	3.368301717	3.370144331	3.714555579	4.100926959	3.761839171	3.777323766	3.977936205	3.97556866	4.027467451	4.026328848	4.008329688	4.008617837	4.299222569	4.300024572	4.385926174	4.238294824	4.359173631	4.35711204	4.400511139	4.400894152	4.383679944	4.382865961	4.4984248	4.498283559	4.497198901	4.496939663	4.582339662	4.582318238	4.617553194	4.617571861	4.78713372	4.787997472	4.969121806	4.966418733
P54	Unknown	0.263520132	0.263217882	0.272315684	0.271217347	0.261068422	0.26207196	0.269170507	0.276719647	0.274354655	0.235543923	0.272570352	0.271425802	0.272047022	0.273794199	0.270752201	0.270511864	0.9923114	0.991318379	0.936239825	0.934948394	1.005904682	1.009260125	1.101951447	1.108974652	1.158524278	1.151614331	1.193972112	1.197719022	1.19474282	1.192620776	1.193378331	1.185766493	1.546225042	1.545280848	1.589765731	1.591189298	1.595725479	1.594718025	1.575731436	1.575787808	1.733326748	1.742038925	1.765413115	1.765099798	1.759446508	1.758707677	1.760169755	1.760910543	1.735498147	1.735782794	1.872702355	1.874701321	2.01164419	2.00982276	2.005463596	2.009009412	2.0078742	2.006742352	2.012634964	2.008851623	2.233263674	2.233782008	2.285335823	2.283454522	2.25832234	2.256442396	2.61128052	2.612966747	2.613095096	2.612982003	2.57631602	2.575913845	2.972092429	2.966909415	3.36738421	3.365281657	3.711114048	3.710038345	3.757376328	3.755186099	3.976287054	3.972774678	4.025362697	4.024963821	4.006620193	4.006448558	4.300048591	4.300328884	4.387089083	4.127593624	4.358584892	4.3559782	4.400095889	4.399817451	4.382929334	4.38295069	4.49752269	4.497686206	4.496273059	4.496115442	4.582099296	4.580656078	4.616969014	4.616309116	4.788428921	4.786556638	4.964790604	4.968107237
P81	Unknown	0.265829506	0.266175384	0.272775622	0.270569535	0.263999402	0.263143814	0.278395928	0.280407192	0.273721419	0.231706705	0.271419841	0.272653117	0.27083052	0.271761862	0.272707664	0.271840019	0.994353537	0.992035292	0.943689667	0.941008832	1.003430281	1.004515083	1.098588954	1.118366236	1.158665216	1.160846771	1.197396963	1.199117266	1.196953867	1.195895482	1.193354206	1.174017467	1.545536866	1.544905981	1.590386362	1.592939445	1.597437147	1.597287203	1.577224223	1.578032574	1.737896012	1.742435527	1.76715836	1.766997397	1.758029441	1.75864074	1.759188394	1.759905895	1.736149155	1.736209268	1.87242761	1.874536544	2.01293648	2.011730467	2.002645477	2.005597976	2.010304511	2.006203378	2.009419543	2.006185377	2.232234327	2.229174164	2.28349496	2.282299975	2.257942797	2.255826965	2.610197738	2.609838052	2.612808405	2.612046183	2.57417201	2.573929587	2.965763684	2.965900411	3.364542036	3.366333149	3.711615716	4.098856589	3.760008215	3.781659258	3.97709852	3.976158993	4.026245124	4.026379549	4.007777332	4.006456741	4.300728107	4.301739795	4.387266601	4.221972802	4.35452929	4.356397147	4.401852177	4.401012988	4.384165446	4.383905584	4.498835188	4.499212808	4.49840854	4.498132428	4.583992526	4.584057635	4.619385028	4.619010551	4.788212478	4.789276265	4.969674768	4.969629478
P42	Unknown	0.26288044	0.263330851	0.268140315	0.268060825	0.261334409	0.261948481	0.288646809	0.282451142	0.271638476	0.223198729	0.276014381	0.274419174	0.271213317	0.26902328	0.269181107	0.267704952	0.983636052	0.997893721	0.945000744	0.943824642	1.004186415	1.010422441	1.106430863	1.109812552	1.166549861	1.163689927	1.210843312	1.207100781	1.203976804	1.201484462	1.204375772	1.188616548	1.548480466	1.548024321	1.588635804	1.598919632	1.602597408	1.603755841	1.578786297	1.581213879	1.745994367	1.746959428	1.772271042	1.772546965	1.765199032	1.765455219	1.768501848	1.768102634	1.741689928	1.739651601	1.881772585	1.87690444	2.017061319	2.019509561	2.00382944	2.011039724	2.013358419	2.012677974	2.017657436	2.014242267	2.237587286	2.238871385	2.288913552	2.288993492	2.263491822	2.263751328	2.618170424	2.612584572	2.618490711	2.617961253	2.582512855	2.580509867	2.959422678	2.990347566	3.363754827	3.365155021	3.711571262	4.099231584	3.755993422	3.760024018	3.970379983	3.975257121	4.025952601	4.025221545	4.006411292	4.005031816	4.298963614	4.300276857	4.38812605	4.205496546	4.35637914	4.358123296	4.399156343	4.399484179	4.383701461	4.383591379	4.499838852	4.500957905	4.499060948	4.498205013	4.582186892	4.582986614	4.615548154	4.615198081	4.789624675	4.786840541	4.972809063	4.967971942
P58	Unknown	0.26349477	0.262529889	0.270526229	0.271131046	0.262995668	0.261433539	0.276228008	0.281138923	0.271278159	0.242868607	0.275791725	0.273975803	0.270730137	0.425859463	0.268242659	0.269126143	0.98822246	0.989820197	0.942378769	0.941227353	1.007931043	1.003138021	1.101480142	1.097106614	1.160042967	1.160500712	1.20038627	1.199992138	1.197216912	1.194268229	1.198848144	1.184180207	1.546034984	1.547910145	1.588128172	1.586957763	1.594380238	1.599518302	1.576567817	1.575753655	1.741700865	1.742020071	1.767818423	1.768475444	1.759330401	1.761459515	1.762518158	1.763865863	1.737577111	1.737935331	1.876183449	1.874354082	2.010720399	2.011690557	2.005080564	2.006888403	2.009598195	2.008579589	2.012872604	2.008879828	2.229293823	2.23577548	2.286451391	2.285274837	2.257154771	2.257383294	2.606519513	2.617639925	2.613280802	2.612593532	2.575954653	2.574785018	2.978078297	2.970460888	3.366816504	3.368684081	3.718739268	3.711111871	3.757194305	3.787296476	3.973442114	3.973142974	4.026409477	4.026479123	4.007951732	4.006706507	4.299596873	4.300952997	4.387267375	4.236978087	4.35682735	4.355752132	4.398601444	4.399536683	4.383637835	4.38358055	4.497627793	4.499038065	4.498370396	4.498451274	4.583209727	4.58308637	4.616063969	4.615168244	4.787580049	4.788849425	4.970586524	4.967512603
P83	Unknown	0.26286791	0.264499822	0.270149941	0.269742241	0.261973932	0.261990075	0.265425119	0.283530465	0.273405707	0.222709771	0.276326047	0.272987506	0.272590878	0.269572061	0.269264888	0.267978946	0.994843037	0.994939894	0.944489117	0.941692993	1.009466105	1.013296593	1.104779095	1.122073666	1.1609102	1.159827897	1.204993742	1.20217679	1.200306994	1.199174793	1.199797099	1.182375518	1.548537348	1.549578533	1.587255492	1.5976272	1.601717119	1.598444985	1.578325631	1.578076171	1.744256382	1.741225449	1.77168545	1.771863448	1.764841336	1.764774511	1.771530854	1.768646243	1.742476285	1.740755644	1.876983666	1.875900245	2.019937797	2.020650517	2.009177322	2.011325539	2.018011857	2.014899461	2.014981607	2.015938938	2.237369163	2.239373595	2.292190154	2.291816273	2.263862146	2.264381878	2.625059904	2.621442734	2.617570108	2.61758941	2.581788158	2.581275791	2.967415089	2.973017525	3.367576355	3.366740603	3.714199783	3.714432605	3.756500254	3.758170036	3.974251221	3.974201819	4.025281035	4.025446977	4.006339826	4.005688501	4.29938107	4.299927352	4.387950918	4.263825042	4.360111852	4.357529197	4.399598421	4.399950865	4.384456222	4.382339378	4.496762539	4.499170005	4.497544908	4.497237138	4.582496698	4.582690943	4.615526379	4.615048096	4.785697125	4.784851374	4.968331854	4.965844253
P61	Unknown	0.266604294	0.266885831	0.270723866	0.270471112	0.263166029	0.265257483	0.273106554	0.280090663	0.275310664	0.236736385	0.272015316	0.272503327	0.273500485	0.2742351	0.271547543	0.271459016	1.012504284	1.00280147	0.946365455	0.945105771	1.025372063	1.00909383	1.114596374	1.114106615	1.16519427	1.161002408	1.209174957	1.206057675	1.201847303	1.201057443	1.201098508	1.188565458	1.5501509	1.54681793	1.590909922	1.600496269	1.60460033	1.603766713	1.584428061	1.581572982	1.745078918	1.745212542	1.771366461	1.774084666	1.764279373	1.765458076	1.769041415	1.769510838	1.743912914	1.743240006	1.886887252	1.872945001	2.019962441	2.015543691	2.008193417	2.008542397	2.014735731	2.013284807	2.017000489	2.012131882	2.236076407	2.238029378	2.289129979	2.290050633	2.263614627	2.263296678	2.61517639	2.613450431	2.616663638	2.617236566	2.578024112	2.577684632	3.347395661	2.964457055	3.365468977	3.364917622	3.713948658	3.712987927	3.75988875	3.780971881	3.983535884	3.971454849	4.025524293	4.025330159	4.006957495	4.006781706	4.299075637	4.299320262	4.388489407	4.266057691	4.356696971	4.356784164	4.399374015	4.398987329	4.383703469	4.383169942	4.4986309	4.499481645	4.498286255	4.497903426	4.582372054	4.58101533	4.616614246	4.615709013	4.789549293	4.628655025	4.964445542	4.968282818
Cal 3	Unknown	0.261147035	0.261855507	0.26396347	0.264787184	0.258374343	0.258255409	0.273483531	0.270192919	0.263517839	0.26283825	0.266937153	0.265812771	0.264720639	0.265222442	0.268149289	0.266674337	0.991932789	0.991381565	0.943153506	0.945402597	1.009862014	1.008707966	1.10644475	1.105127623	1.157577375	1.151905323	1.198093897	1.20164723	1.195056666	1.195446279	1.192933113	1.18677038	1.547340767	1.54963362	1.594039419	1.591151655	1.593229777	1.600819252	1.581410449	1.57878906	1.745356103	1.743313776	1.768980571	1.769192315	1.75783114	1.757534484	1.761186806	1.764820902	1.741175605	1.741658748	1.885971673	1.885581625	2.014752974	2.012690018	2.005146141	2.008526171	2.010683784	2.008360046	2.018887801	2.006150573	2.233626906	2.23251161	2.28669873	2.293353529	2.263037387	2.261564821	2.615605138	2.61351995	2.613470093	2.613641367	2.579313329	2.577856122	2.967782366	2.969057309	3.366785053	3.366067903	3.712322095	3.711785927	3.759132661	3.758176046	3.974853076	3.973863372	4.026993082	4.025864005	4.007565692	4.006647707	4.298633879	4.302125902	4.372150049	4.373107998	4.357108893	4.356885429	4.400517504	4.401213499	4.384903058	4.384487531	4.498254318	4.497802679	4.49740612	4.497796207	4.605952503	4.613066409	4.617943589	4.617545115	4.787131192	4.786842354	4.966240421	4.968171171
IS Mix 2	Unknown	0.261859785	0.247241085	0.234507196	0.155128108	0.246806638	0.257748857	0.262767864	0.288067251	0.307036976	N/A	0.281557827	0.041535793	0.260642736	0.270367092	0.266745336	0.267089798	1.296848103	1.440983224	1.338150922	1.137939257	1.048106516	1.068904695	1.073728275	1.118853546	1.155440704	1.587636436	1.517920228	1.188057405	1.265780651	1.197756986	1.132781727	1.362203206	1.111601652	1.543487562	1.60054295	1.607267922	1.671973123	1.631984131	1.577341063	1.575455819	1.590047744	1.805243634	1.763712305	1.764102526	1.753707842	1.756004151	1.75752982	1.757693863	1.735756419	1.737942244	1.891434263	1.794854436	2.218610001	N/A	2.10324877	1.577327302	2.306328053	1.698219072	1.880303829	2.09313803	2.25136355	2.247500116	2.273997646	2.212005022	2.255677313	2.258358829	2.612440113	2.587337636	2.807930186	2.79538901	2.580578861	2.577365426	2.923812431	2.5994312	3.23762287	3.367149316	3.806834546	3.714977636	3.83301437	3.839692028	4.314902985	3.895284397	3.982479265	4.194804091	4.006433498	4.007011761	4.321907226	4.677144122	4.388263424	4.22820212	4.343263806	4.133428991	4.067307708	4.403011073	4.38327236	4.383689479	4.550248848	4.547197014	4.497164798	4.495950027	4.443004717	4.433571149	4.613140004	4.593375171	4.77280347	4.639899286	5.085534888	4.957725924
P80	Unknown	0.264868651	0.266104296	0.268278158	0.268444801	0.263890939	0.262895308	0.266913933	0.284570617	0.272384236	0.232957047	0.272277536	0.272372434	0.270395635	0.426649409	0.270061241	0.270386262	0.98686376	0.984607128	0.935596616	0.940877716	1.00682659	1.005718338	1.113371816	1.110163978	1.156053446	1.157345271	1.199295268	1.20024753	1.197322062	1.195508174	1.197016092	1.180323323	1.545647809	1.546900768	1.584986667	1.588955397	1.59947897	1.597540857	1.578292956	1.575568666	1.74356908	1.744246318	1.767402148	1.770318529	1.762662523	1.76430366	1.765163968	1.765669949	1.740512681	1.739460523	1.875344132	1.872350665	2.017939457	2.01705704	2.008555512	2.009153065	2.012344963	2.012924595	2.016181461	2.014150848	2.238997931	2.237784579	2.289462847	2.290027551	2.262290321	2.264786187	2.618633155	2.610690655	2.61563113	2.614955929	2.577938725	2.577024259	2.965615575	2.967884058	3.365444049	3.36454796	3.710088815	3.711317264	3.752069151	3.804001606	3.973582158	3.972073294	4.024537109	4.024487429	4.00581397	4.005212491	4.301465064	4.299272156	4.385465968	4.209386991	4.357924516	4.356151385	4.400157116	4.399526227	4.381363448	4.381621891	4.498104139	4.497527811	4.496150719	4.495468492	4.582578403	4.581249709	4.61689505	4.616586006	4.78739931	4.787613721	4.965731771	4.966161682
P47	Unknown	0.265454098	0.264342889	0.270630213	0.270463228	0.262816	0.262965867	0.262104263	0.304498168	0.271773901	0.227460883	0.275684814	0.275832005	0.275797026	0.273470041	0.269606617	0.269647654	1.002549245	1.00138819	0.946635778	0.940112153	1.007141982	1.019741307	1.111066861	1.113398149	1.16400996	1.167612983	1.202181868	1.201981281	1.201989933	1.200367885	1.208892722	1.190613089	1.551234459	1.548325669	1.590403533	1.597988305	1.600697516	1.601098184	1.580351959	1.581470912	1.740695609	1.742529607	1.772424964	1.769253411	1.762174396	1.764355641	1.76604349	1.764438138	1.741219753	1.742251641	1.878973713	1.882015343	2.018258314	2.015459251	2.008332854	2.008862931	2.014932825	2.015569658	2.009837675	2.013614216	2.237505746	2.236648428	2.289926775	2.290326928	2.263312541	2.263043846	2.62054758	2.608273148	2.615791923	2.616697212	2.577661791	2.579811606	2.957669396	2.977987461	3.367191456	3.367082468	3.712693785	3.712374585	3.75674248	3.775752625	3.972993231	3.974026769	4.025945018	4.025570677	4.005888625	4.006378515	4.299560258	4.300336729	4.385052628	4.134867555	4.355601066	4.361163891	4.400154698	4.399992878	4.381231488	4.382259738	4.497255902	4.498593918	4.497410123	4.497264525	4.583172314	4.581870153	4.619044038	4.618699917	4.790752385	4.787838911	4.966755189	4.967482818
P44	Unknown	0.263347193	0.264919254	0.270376767	0.270116879	0.262521676	0.262001246	0.266524343	0.285729007	0.273090527	0.22990281	0.274191176	0.272244807	0.272744788	0.272379872	0.271395569	0.27119259	0.98957115	0.992840116	0.93990298	0.947575362	1.012688579	1.006746424	1.111758788	1.138993195	1.155507428	1.153373987	1.201019845	1.199676792	1.198260914	1.197366033	1.194596895	1.18056417	1.544563679	1.546759622	1.588071596	1.596336667	1.599043139	1.59894097	1.578599763	1.578183908	1.74149488	1.744575934	1.766748348	1.767344033	1.75837312	1.763173195	1.762718335	1.762371644	1.740447412	1.738973188	1.874303635	1.878005428	2.010829064	2.0114978	2.005328784	2.007869442	2.009417273	2.008337585	2.011952177	2.009868584	2.232900676	2.232111892	2.284826028	2.285081941	2.259029112	2.256905559	2.613318853	2.611375136	2.612265017	2.613805138	2.574853011	2.574956866	2.970595307	2.960231534	3.368058111	3.367847581	3.715340208	3.712351219	3.758003702	3.793472298	3.981674286	3.974486757	4.025026298	4.025329092	4.007063895	4.0064601	4.298818418	4.2993425	4.38580387	4.234602009	4.359593875	4.353243546	4.399878866	4.399895912	4.382245191	4.382662977	4.497110507	4.496818035	4.497328539	4.497425255	4.583301744	4.583930899	4.616692771	4.616178651	4.789410317	4.789511773	4.969141967	4.963389445
P67	Unknown	0.263403981	0.266264705	0.269816283	0.270651374	0.262782885	0.26217745	0.273789696	0.282574051	0.273869693	0.248402439	0.271653203	0.272309455	0.272459409	0.272538328	0.271220066	0.270386348	0.998264075	0.995268026	0.947338907	0.945743588	1.003068251	1.01546223	1.115418605	1.121716408	1.16454107	1.159754809	1.200845047	1.20340411	1.201800211	1.198884698	1.200499357	1.18627829	1.54795287	1.545919282	1.594154434	1.592374872	1.600823635	1.600395173	1.578996557	1.578923489	1.738354001	1.741778029	1.770949397	1.771191815	1.764415689	1.763802693	1.765598573	1.76879469	1.741432506	1.740665941	1.873955149	1.876422431	2.016881532	2.016171479	2.007464172	2.004094018	2.013613111	2.010945865	2.012291084	2.015614672	2.236697368	2.236907414	2.293584221	2.289990904	2.262771972	2.263012213	2.618794207	2.61260751	2.619891565	2.619350737	2.581730717	2.580198197	2.987527274	2.976969138	3.372829143	3.369422285	3.715598614	4.097073372	3.760519153	3.807399842	3.974842542	3.97494707	4.025836491	4.025926968	4.006516712	4.007361586	4.299466959	4.299539622	4.389863822	4.239272753	4.359573084	4.355540156	4.398662687	4.399069028	4.383377964	4.383128963	4.497252093	4.499372853	4.49796892	4.497547542	4.581681929	4.583403447	4.615448187	4.614406506	4.78678276	4.786123877	4.964370129	4.966277517
P50	Unknown	0.264735403	0.262282284	0.26871027	0.269456877	0.261962986	0.261296075	0.274000091	0.280229482	0.272827495	0.246773435	0.275625727	0.274037496	0.273473911	0.426357608	0.268941064	0.267745446	0.991990811	0.989767023	0.938641982	0.939003383	0.99890604	1.009018078	1.097530132	1.109969612	1.160417304	1.158668326	1.204181577	1.199233749	1.198593944	1.195163384	1.197386443	1.184188719	1.540719588	1.540931471	1.572517128	1.585932194	1.594766163	1.594405071	1.57397013	1.57399228	1.738758312	1.738757146	1.760319878	1.763564459	1.757218377	1.755924271	1.759069403	1.760778732	1.731086524	1.733189825	1.874191992	1.873228668	2.011568509	2.012179171	2.001075537	1.999450018	2.004765983	2.005807373	2.007031281	2.003776351	2.230624751	2.228866713	2.282630293	2.280442304	2.251090707	2.253556789	2.612526425	2.620778813	2.614336412	2.611806884	2.575032065	2.573281926	2.982399975	2.969871591	3.368763422	3.368612199	3.714503449	4.098078601	3.757013106	3.768029811	3.972843853	3.973793306	4.022216936	4.024862889	4.005524546	4.006725104	4.298735567	4.300507299	4.389477636	4.165617688	4.358018315	4.357229174	4.398417862	4.398801082	4.382827601	4.382553977	4.498146064	4.496759817	4.498433113	4.49791993	4.581931076	4.583029249	4.61599292	4.61585099	4.785506873	4.78697866	4.965679382	4.967537387
P70	Unknown	0.261433256	0.264837516	0.268926641	0.273134675	0.262304293	0.261676793	0.265968259	0.277500524	0.273266116	0.224281827	0.272202999	0.270960648	0.273048216	0.42535243	0.270489295	0.272868138	0.979509655	0.9900736	0.947322886	0.939441504	1.011589342	1.009995496	1.117337374	1.103617136	1.165959537	1.165864414	1.19940077	1.202865644	1.201165937	1.198396612	1.199514496	1.187893134	1.54874574	1.544624509	1.572383752	1.593425697	1.603726532	1.603527616	1.587146869	1.583055253	1.744115338	1.744688008	1.767937991	1.773200254	1.764208356	1.764565573	1.766549754	1.770492607	1.742769099	1.74191322	1.879453727	1.88103613	2.017950792	2.022727574	2.015964655	2.006042777	2.016435635	2.016031767	2.011944163	2.020012375	2.239742367	2.238924553	2.293893508	2.293768749	2.264996543	2.265011814	2.611930566	2.616151601	2.61829518	2.617838555	2.582019884	2.580811732	2.966637977	2.972324146	3.369552554	3.369131047	3.711884731	4.09812279	3.757395582	3.764732232	3.971391887	3.973032432	4.024158668	4.02485778	4.006068288	4.005903596	4.297912463	4.299849589	4.38552717	4.281177146	4.354257511	4.360178793	4.399661364	4.399708616	4.382224405	4.381629709	4.495576049	4.497049579	4.496912512	4.494216302	4.582838363	4.582381451	4.616160948	4.616120954	4.786928063	4.787739304	4.97323191	4.966422851
P84	Unknown	0.265078828	0.265330172	0.271627051	0.271995912	0.262598914	0.26249124	0.274340774	0.27352344	0.272402247	0.231619394	0.270453156	0.269341421	0.272585065	0.271463493	0.270990271	0.269397222	0.986835581	0.996132521	0.943711021	0.946895565	1.006354149	1.011802686	1.118309276	1.103942973	1.164553039	1.157845662	1.201060739	1.201139633	1.195293421	1.198051258	1.196054833	1.187876684	1.547112829	1.546210019	1.596180033	1.591404474	1.601547488	1.602143191	1.578499343	1.582831508	1.743717335	1.740637807	1.767921964	1.772031747	1.761051028	1.762304438	1.764023474	1.7610393	1.73996828	1.739846341	1.872873911	1.875463587	2.021290977	2.016085663	1.997388571	2.00787982	2.0106267	2.012185968	2.014654023	2.012029677	2.237693636	2.236650943	2.29030528	2.290357281	2.263319349	2.263297375	2.61836763	2.615421574	2.617947761	2.61686178	2.579761918	2.579588528	2.970625342	2.970773666	3.369722602	3.369568477	3.713804661	3.714237581	3.759146492	3.783459783	3.974948051	3.974010093	4.025768988	4.02631604	4.007136229	4.005631649	4.299773011	4.299828567	4.389636828	4.344606438	4.359909206	4.358223147	4.399504934	4.399213399	4.381966263	4.381638999	4.4991413	4.498507302	4.497494885	4.497728591	4.58124673	4.581681721	4.617006898	4.61610524	4.788369174	4.788552536	4.966094161	4.964346423
